ts;status_ein;regel;modus;blocking;pv_w;soc;feedin_w;forecast_morgen_whqm;soll_c;unten;oben;mittig
2026-09-11 10:40:28;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;52.4;52.6;52.3
2026-09-11 10:45:36;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;52.7;52.9;52.7
2026-09-11 10:50:45;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;53.0;53.2;53.0
2026-09-11 10:55:50;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;53.3;53.4;53.3
2026-09-11 11:00:58;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;53.6;53.8;53.6
2026-09-11 11:06:06;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;53.9;54.1;53.9
2026-09-11 11:11:12;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;54.2;54.4;54.2
2026-09-11 11:16:20;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;54.6;54.7;54.6
2026-09-11 11:21:27;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;54.9;55.0;54.8
2026-09-11 11:26:35;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;55.1;55.2;55.1
2026-09-11 11:31:44;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;55.5;55.6;55.4
2026-09-11 11:36:53;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;55.8;55.9;55.8
2026-09-11 11:41:59;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;56.1;56.2;56.1
2026-09-11 11:47:07;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;56.4;56.5;56.4
2026-09-11 11:52:15;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;56.8;56.8;56.6
2026-09-11 11:57:20;EIN;Legionellen;Legionellen;;0.0;68.0;0.0;;44.0;57.0;57.1;56.9
2026-09-11 12:02:29;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 57.2C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;57.2;57.4;57.2
2026-09-11 12:07:34;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 57.2C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;57.2;57.4;57.2
2026-09-11 12:12:47;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 57.1C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;57.1;57.4;57.2
2026-09-11 12:17:52;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 56.9C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;56.9;57.4;57.2
2026-09-11 12:23:01;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 56.8C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;56.8;57.4;57.2
2026-09-11 12:28:09;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 56.6C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;56.6;57.4;57.1
2026-09-11 12:33:14;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 56.5C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;56.5;57.4;57.1
2026-09-11 12:38:22;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 56.3C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;56.3;57.4;57.1
2026-09-11 12:43:30;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 56.2C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;56.2;57.4;57.1
2026-09-11 12:48:35;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 56.1C, Einschalten erst <= ;0.0;68.0;4208.0;;44.0;56.1;57.4;57.1
2026-09-11 12:53:43;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.9C, Einschalten erst <= ;0.0;68.0;7607.0;;44.0;55.9;57.4;57.1
2026-09-11 12:58:48;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.8C, Einschalten erst <= ;0.0;68.0;7583.0;;44.0;55.8;57.4;57.1
2026-09-11 13:03:56;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.7C, Einschalten erst <= ;0.0;68.0;7548.0;;44.0;55.7;57.4;57.0
2026-09-11 13:09:06;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.6C, Einschalten erst <= ;0.0;68.0;3946.0;;44.0;55.6;57.3;57.0
2026-09-11 13:14:12;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.4C, Einschalten erst <= ;0.0;68.0;7568.0;;44.0;55.4;57.3;57.0
2026-09-11 13:19:20;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.3C, Einschalten erst <= ;0.0;68.0;3540.0;;44.0;55.3;57.3;56.9
2026-09-11 13:24:28;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.2C, Einschalten erst <= ;0.0;68.0;7609.0;;44.0;55.2;57.3;56.9
2026-09-11 13:29:33;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 55.1C, Einschalten erst <= ;0.0;68.0;7597.0;;44.0;55.1;57.2;56.9
2026-09-11 13:34:42;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.9C, Einschalten erst <= ;0.0;68.0;6599.0;;44.0;54.9;57.2;56.9
2026-09-11 13:39:51;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.9C, Einschalten erst <= ;0.0;68.0;4774.0;;44.0;54.9;57.2;56.9
2026-09-11 13:44:59;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.8C, Einschalten erst <= ;0.0;68.0;7529.0;;44.0;54.8;57.2;56.9
2026-09-11 13:50:04;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.7C, Einschalten erst <= ;0.0;68.0;5999.0;;44.0;54.7;57.2;56.9
2026-09-11 13:55:13;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.6C, Einschalten erst <= ;0.0;68.0;7547.0;;44.0;54.6;57.2;56.8
2026-09-11 14:00:21;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.5C, Einschalten erst <= ;0.0;68.0;4994.0;;44.0;54.5;57.2;56.8
2026-09-11 14:05:30;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.4C, Einschalten erst <= ;0.0;68.0;7567.0;;44.0;54.4;57.2;56.8
2026-09-11 14:10:36;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.2C, Einschalten erst <= ;0.0;68.0;7540.0;;44.0;54.2;57.1;56.8
2026-09-11 14:15:45;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.2C, Einschalten erst <= ;0.0;68.0;4825.0;;44.0;54.2;57.1;56.8
2026-09-11 14:20:53;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.1C, Einschalten erst <= ;0.0;68.0;5850.0;;44.0;54.1;57.1;56.8
2026-09-11 14:25:58;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 54.0C, Einschalten erst <= ;0.0;68.0;2582.0;;44.0;54.0;57.1;56.8
2026-09-11 14:31:06;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.9C, Einschalten erst <= ;0.0;68.0;3138.0;;44.0;53.9;57.1;56.8
2026-09-11 14:36:15;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.8C, Einschalten erst <= ;0.0;68.0;3628.0;;44.0;53.8;57.1;56.7
2026-09-11 14:41:20;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.8C, Einschalten erst <= ;0.0;68.0;6127.0;;44.0;53.8;57.1;56.7
2026-09-11 14:46:29;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.7C, Einschalten erst <= ;0.0;68.0;3279.0;;44.0;53.7;57.1;56.7
2026-09-11 14:51:38;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.6C, Einschalten erst <= ;0.0;68.0;3788.0;;44.0;53.6;57.0;56.6
2026-09-11 14:56:42;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.5C, Einschalten erst <= ;0.0;68.0;3460.0;;44.0;53.5;57.0;56.6
2026-09-11 15:01:51;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.4C, Einschalten erst <= ;0.0;68.0;2991.0;;44.0;53.4;57.0;56.6
2026-09-11 15:06:59;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.4C, Einschalten erst <= ;0.0;68.0;2727.0;;44.0;53.4;56.9;56.6
2026-09-11 15:12:04;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.2C, Einschalten erst <= ;0.0;68.0;3087.0;;44.0;53.2;57.0;56.6
2026-09-11 15:17:13;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.2C, Einschalten erst <= ;0.0;68.0;4766.0;;44.0;53.2;56.9;56.6
2026-09-11 15:22:21;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.1C, Einschalten erst <= ;0.0;68.0;7444.0;;44.0;53.1;56.9;56.5
2026-09-11 15:27:26;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 53.1C, Einschalten erst <= ;0.0;68.0;3960.0;;44.0;53.1;56.9;56.5
2026-09-11 15:32:35;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.9C, Einschalten erst <= ;0.0;68.0;3304.0;;44.0;52.9;56.9;56.5
2026-09-11 15:37:44;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.9C, Einschalten erst <= ;0.0;68.0;3496.0;;44.0;52.9;56.9;56.5
2026-09-11 15:42:53;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.8C, Einschalten erst <= ;0.0;68.0;3483.0;;44.0;52.8;56.9;56.4
2026-09-11 15:47:58;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.8C, Einschalten erst <= ;0.0;68.0;3270.0;;44.0;52.8;56.8;56.4
2026-09-11 15:53:07;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.7C, Einschalten erst <= ;0.0;68.0;7565.0;;44.0;52.7;56.8;56.4
2026-09-11 15:58:15;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.6C, Einschalten erst <= ;0.0;68.0;7421.0;;44.0;52.6;56.8;56.4
2026-09-11 16:03:20;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.6C, Einschalten erst <= ;0.0;68.0;7198.0;;44.0;52.6;56.8;56.4
2026-09-11 16:08:29;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.5C, Einschalten erst <= ;0.0;68.0;3443.0;;44.0;52.5;56.8;56.4
2026-09-11 16:13:37;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.4C, Einschalten erst <= ;0.0;68.0;7632.0;;44.0;52.4;56.8;56.4
2026-09-11 16:18:43;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.4C, Einschalten erst <= ;0.0;68.0;7286.0;;44.0;52.4;56.8;56.3
2026-09-11 16:23:53;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.3C, Einschalten erst <= ;0.0;68.0;5078.0;;44.0;52.3;56.8;56.3
2026-09-11 16:28:59;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.2C, Einschalten erst <= ;0.0;68.0;4539.0;;44.0;52.2;56.7;56.3
2026-09-11 16:34:08;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.2C, Einschalten erst <= ;0.0;68.0;5773.0;;44.0;52.2;56.7;56.3
2026-09-11 16:39:14;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.1C, Einschalten erst <= ;0.0;68.0;4519.0;;44.0;52.1;56.7;56.2
2026-09-11 16:44:23;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.1C, Einschalten erst <= ;0.0;68.0;2170.0;;44.0;52.1;56.7;56.2
2026-09-11 16:49:33;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 52.0C, Einschalten erst <= ;0.0;68.0;1965.0;;44.0;52.0;56.6;56.2
2026-09-11 16:54:42;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.9C, Einschalten erst <= ;0.0;68.0;2195.0;;44.0;51.9;56.6;56.2
2026-09-11 16:59:51;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.9C, Einschalten erst <= ;0.0;68.0;2139.0;;44.0;51.9;56.6;56.2
2026-09-11 17:05:00;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.9C, Einschalten erst <= ;0.0;68.0;2363.0;;44.0;51.9;56.6;56.2
2026-09-11 17:10:10;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.8C, Einschalten erst <= ;0.0;68.0;2610.0;;44.0;51.8;56.6;56.1
2026-09-11 17:15:15;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.8C, Einschalten erst <= ;0.0;68.0;1967.0;;44.0;51.8;56.6;56.1
2026-09-11 17:20:24;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.7C, Einschalten erst <= ;0.0;68.0;1929.0;;44.0;51.7;56.6;56.1
2026-09-11 17:25:32;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.6C, Einschalten erst <= ;0.0;68.0;1827.0;;44.0;51.6;56.5;56.1
2026-09-11 17:30:41;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.6C, Einschalten erst <= ;0.0;68.0;2392.0;;44.0;51.6;56.5;56.1
2026-09-11 17:35:47;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.5C, Einschalten erst <= ;0.0;68.0;3329.0;;44.0;51.5;56.5;56.1
2026-09-11 17:40:55;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.4C, Einschalten erst <= ;0.0;68.0;3469.0;;44.0;51.4;56.5;56.1
2026-09-11 17:46:05;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.4C, Einschalten erst <= ;0.0;68.0;3741.0;;44.0;51.4;56.4;56.1
2026-09-11 17:51:11;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.4C, Einschalten erst <= ;0.0;68.0;2996.0;;44.0;51.4;56.4;56.0
2026-09-11 17:56:19;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.3C, Einschalten erst <= ;0.0;68.0;2932.0;;44.0;51.3;56.4;56.0
2026-09-11 18:01:24;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.2C, Einschalten erst <= ;0.0;68.0;1463.0;;44.0;51.2;56.4;56.0
2026-09-11 18:06:33;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.2C, Einschalten erst <= ;0.0;68.0;888.0;;44.0;51.2;56.4;55.9
2026-09-11 18:11:41;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.2C, Einschalten erst <= ;0.0;68.0;2780.0;;44.0;51.2;56.4;55.9
2026-09-11 18:16:46;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.1C, Einschalten erst <= ;0.0;68.0;2470.0;;44.0;51.1;56.4;55.9
2026-09-11 18:21:55;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.1C, Einschalten erst <= ;0.0;68.0;2480.0;;44.0;51.1;56.3;55.9
2026-09-11 18:27:00;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.1C, Einschalten erst <= ;0.0;68.0;884.0;;44.0;51.1;56.3;55.9
2026-09-11 18:32:09;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 51.0C, Einschalten erst <= ;0.0;68.0;215.0;;44.0;51.0;56.3;55.9
2026-09-11 18:37:18;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 50.9C, Einschalten erst <= ;0.0;68.0;142.0;;44.0;50.9;56.3;55.9
2026-09-11 18:42:26;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 50.9C, Einschalten erst <= ;0.0;68.0;357.0;;44.0;50.9;56.2;55.9
2026-09-11 18:47:31;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 50.8C, Einschalten erst <= ;0.0;68.0;1452.0;;44.0;50.8;56.2;55.8
2026-09-11 18:52:39;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 50.8C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.8;56.2;55.8
2026-09-11 18:57:48;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 50.7C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.7;56.2;55.8
2026-09-11 19:02:53;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 50.5C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.5;56.2;55.8
2026-09-11 19:08:01;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 50.4C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.4;56.2;55.8
2026-09-11 19:13:09;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 50.4C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.4;56.2;55.8
2026-09-11 19:18:14;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 50.3C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.3;56.2;55.7
2026-09-11 19:23:22;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 50.3C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.3;56.2;55.7
2026-09-11 19:28:28;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 50.2C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.2;56.1;55.7
2026-09-11 19:33:36;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 50.1C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;50.1;56.1;55.6
2026-09-11 19:38:45;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.9C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.9;56.1;55.6
2026-09-11 19:43:54;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.9C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.9;56.1;55.6
2026-09-11 19:49:02;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.8C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.8;56.1;55.6
2026-09-11 19:54:09;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.8C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.8;56.1;55.6
2026-09-11 19:59:18;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.7C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.7;56.1;55.6
2026-09-11 20:04:26;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.6C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.6;56.1;55.6
2026-09-11 20:09:31;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.6C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.6;56.1;55.6
2026-09-11 20:14:39;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.5C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.5;56.1;55.6
2026-09-11 20:19:44;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 49.5C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;49.5;56.1;55.5
2026-09-11 20:24:52;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 48.9C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;48.9;56.0;55.5
2026-09-11 20:30:00;AUS;Abweichung;Abweichung;Boiler-Maximum-Kuehlphase (unten 48.7C, Einschalten erst <= ;0.0;68.0;0.0;;44.0;48.7;56.0;55.4
2026-09-11 20:35:06;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;42.1;56.0;55.4
2026-09-11 20:40:14;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.5;55.9;55.0
2026-09-11 20:45:22;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.1;55.9;54.9
2026-09-11 20:50:27;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.2;55.9;54.9
2026-09-11 20:55:35;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.4;55.9;54.9
2026-09-11 21:00:44;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.6;55.9;54.8
2026-09-11 21:05:49;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.7;55.9;54.8
2026-09-11 21:10:58;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.8;55.9;54.8
2026-09-11 21:16:07;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;31.9;55.8;54.8
2026-09-11 21:21:15;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.1;55.8;54.8
2026-09-11 21:26:24;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.0;55.8;54.7
2026-09-11 21:31:29;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.1;55.8;54.7
2026-09-11 21:36:37;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.1;55.8;54.6
2026-09-11 21:41:46;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.2;55.8;54.6
2026-09-11 21:46:54;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.3;55.8;54.6
2026-09-11 21:52:03;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.7;54.6
2026-09-11 21:57:11;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.7;54.5
2026-09-11 22:02:19;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.7;54.5
2026-09-11 22:07:26;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.5;55.7;54.5
2026-09-11 22:12:35;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.6;55.6;54.4
2026-09-11 22:17:44;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.6;55.6;54.4
2026-09-11 22:22:50;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.6;55.6;54.4
2026-09-11 22:27:59;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.7;55.6;54.4
2026-09-11 22:33:04;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.8;55.6;54.4
2026-09-11 22:38:12;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.8;55.6;54.3
2026-09-11 22:43:17;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.8;55.6;54.3
2026-09-11 22:48:26;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.6;55.5;54.2
2026-09-11 22:53:35;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.1;55.5;54.2
2026-09-11 22:58:44;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.1;55.5;54.1
2026-09-11 23:03:53;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.2;55.4;54.1
2026-09-11 23:08:59;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.2;55.4;54.1
2026-09-11 23:14:08;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.2;55.4;54.1
2026-09-11 23:19:17;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.2;55.4;54.0
2026-09-11 23:24:23;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.2;55.4;54.0
2026-09-11 23:29:31;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.3;55.4;53.9
2026-09-11 23:34:37;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.3;55.4;53.9
2026-09-11 23:39:45;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.4;53.9
2026-09-11 23:44:51;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.3;53.9
2026-09-11 23:49:59;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.3;53.9
2026-09-11 23:55:07;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.3;53.8
2026-09-12 00:00:12;AUS;Wochenende;Keine Regel aktiv;;0.0;68.0;0.0;;;32.4;55.3;53.8
2026-09-12 00:05:21;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.4;55.2;53.8
2026-09-12 00:10:28;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.5;55.2;53.8
2026-09-12 00:15:33;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.5;55.2;53.8
2026-09-12 00:20:42;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.5;55.2;53.7
2026-09-12 00:25:50;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.6;55.2;53.7
2026-09-12 00:30:55;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.6;55.2;53.7
2026-09-12 00:36:04;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.6;55.1;53.7
2026-09-12 00:41:09;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.6;55.2;53.6
2026-09-12 00:46:17;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.6;55.1;53.6
2026-09-12 00:51:26;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.6;55.1;53.6
2026-09-12 00:56:32;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.6;55.1;53.5
2026-09-12 01:01:41;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.7;55.1;53.5
2026-09-12 01:06:50;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.7;55.1;53.5
2026-09-12 01:11:58;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.7;55.1;53.4
2026-09-12 01:17:04;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.7;55.0;53.4
2026-09-12 01:22:14;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;55.0;53.4
2026-09-12 01:27:22;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.4
